"byz","actual","predicted","selected.predicted","clock","threshold","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
2,25,44.1751888888889,45.0515,Inf,0.02,-19.1751888888889,19.1751888888889,20.0515,367.687868924568,FALSE,75,55.8248111111111,54.9485,19.1751888888889,50.24233,24.75767,67.5,7.5,7.65767550000001,17.0999945,17.8041038888889
3,25,51.6606882352941,51.8011,Inf,0.02,-26.6606882352941,26.6606882352941,26.8011,710.79229717955,FALSE,75,48.3393117647059,48.1989,26.6606882352941,41.088415,33.911585,63.75,11.25,11.39891575,22.51266925,25.2896032352941
4,25,58.285325,59.1741,Inf,0.02,-33.285325,33.285325,34.1741,1107.91286035563,FALSE,75,41.714675,40.8259,33.285325,33.37174,41.62826,60,15,15.140156,26.488104,31.91424
5,25,66.995,67.388,Inf,0.02,-41.995,41.995,42.388,1763.580025,FALSE,75,33.005,32.612,41.995,24.75375,50.24625,56.25,18.75,18.88139625,31.36485375,40.623915
6,25,68.8091285714286,100,Inf,0.02,-43.8091285714286,43.8091285714286,75,1919.23974618796,FALSE,75,31.1908714285714,0,43.8091285714286,21.83361,53.16639,52.5,22.5,22.6226365,30.5437535,42.4380435714286
7,25,75.6367615384615,74.8876,Inf,0.02,-50.6367615384615,50.6367615384615,49.8876,2564.08161910302,FALSE,75,24.3632384615385,25.1124,50.6367615384615,15.836105,59.163895,48.75,26.25,26.36387675,32.80001825,49.2656765384615
0,25,26.356845,26.2349,283,0.02,-1.356845,1.356845,1.23490000000001,1.84102835402499,FALSE,75,73.643155,73.7651,1.35684499999999,73.643155,1.35684499999999,75,0,0.175195000000002,1.18164999999999,-0.014240000000008
1,25,30.8300894736842,30.6485,Inf,0.02,-5.83008947368421,5.83008947368421,5.6485,33.9899432711634,FALSE,75,69.1699105263158,69.3515,5.83008947368421,65.711415,9.288585,71.25,3.75,3.91643525000001,5.37214974999999,4.4590044736842
2,25,43.53665,42.8576,Inf,0.02,-18.53665,18.53665,17.8576,343.6073932225,FALSE,75,56.46335,57.1424,18.53665,50.817015,24.182985,67.5,7.5,7.65767550000001,16.5253095,17.165565
3,25,49.4881764705882,50.5781,Inf,0.02,-24.4881764705882,24.4881764705882,25.5781,599.670786854672,FALSE,75,50.5118235294118,49.4219,24.4881764705882,42.93505,32.06495,63.75,11.25,11.39891575,20.66603425,23.1170914705882
4,25,58.63105,100,Inf,0.02,-33.63105,33.63105,75,1131.0475241025,FALSE,75,41.36895,0,33.63105,33.09516,41.90484,60,15,15.140156,26.764684,32.259965
5,25,66.7488933333333,100,Inf,0.02,-41.7488933333333,41.7488933333333,75,1742.97009455805,FALSE,75,33.2511066666667,0,41.7488933333333,24.93833,50.06167,56.25,18.75,18.88139625,31.18027375,40.3778083333333
6,25,74.2646857142857,100,Inf,0.02,-49.2646857142857,49.2646857142857,75,2427.00925852735,FALSE,75,25.7353142857143,0,49.2646857142857,18.01472,56.98528,52.5,22.5,22.6226365,34.3626435,47.8936007142857
7,25,75.7548846153846,76.3266,Inf,0.02,-50.7548846153846,50.7548846153846,51.3266,2576.05831232101,FALSE,75,24.2451153846154,23.6734,50.7548846153846,15.759325,59.240675,48.75,26.25,26.36387675,32.87679825,49.3837996153846
0,25,19.293,19.4473,166,0.02,5.70699999999999,5.70699999999999,5.5527,32.5698489999999,FALSE,75,80.707,80.5527,-5.70699999999999,80.707,5.70699999999999,75,0,0.175195000000002,5.53180499999999,4.33591499999999
1,25,33.2010526315789,33.4808,Inf,0.02,-8.20105263157894,8.20105263157894,8.4808,67.2572642659278,FALSE,75,66.7989473684211,66.5192,8.20105263157893,63.459,11.541,71.25,3.75,3.91643525000001,7.62456474999998,6.82996763157893
2,25,47.2342555555556,46.7103,Inf,0.02,-22.2342555555556,22.2342555555556,21.7103,494.362120109753,FALSE,75,52.7657444444444,53.2897,22.2342555555556,47.48917,27.51083,67.5,7.5,7.65767550000001,19.8531545,20.8631705555556
