"byz","actual","predicted","selected.predicted","clock","threshold","blockchain_size_kB","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
0,25,24.83765,24.83765,1000,0.01,8712,0.16235,0.16235,0.16235,0.0263575225,FALSE,75,75.16235,75.16235,-0.162350000000004,75.16235,0.162350000000004,75,0,5.62183999999999,-5.45948999999999,-10.80958
1,25,27.81866,27.81866,1000,0.01,9168,-2.81866,2.81866,2.81866,7.94484419560001,FALSE,75,72.18134,72.18134,2.81865999999999,72.18134,2.81865999999999,71.25,3.75,9.09074799999999,-6.27208799999999,-8.15327
2,25,28.60784,28.60784,1000,0.01,9236,-3.60784,3.60784,3.60784,13.0165094656,FALSE,75,71.39216,71.39216,3.60784,71.39216,3.60784,67.5,7.5,12.559656,-8.951816,-7.36409
3,25,39.83582,39.83582,1000,0.01,5440,-14.83582,14.83582,14.83582,220.1015550724,FALSE,75,60.16418,60.16418,14.83582,60.16418,14.83582,63.75,11.25,16.028564,-1.192744,3.86389
4,25,32.17485,32.17485,1000,0.01,9188,-7.17485,7.17485,7.17485,51.4784725225,FALSE,75,67.82515,67.82515,7.17484999999999,67.82515,7.17484999999999,60,15,19.497472,-12.322622,-3.79708
5,25,33.79061,33.79061,1000,0.01,9200,-8.79061,8.79061,8.79061,77.2748241721,FALSE,75,66.20939,66.20939,8.79061,66.20939,8.79061,56.25,18.75,22.96638,-14.17577,-2.18132
6,25,29.38479,29.38479,1000,0.01,7984,-4.38479,4.38479,4.38479,19.2263833441,FALSE,75,70.61521,70.61521,4.38479,70.61521,4.38479,52.5,22.5,26.435288,-22.050498,-6.58714
7,25,4.57511,4.57511,1000,0.01,9604,20.42489,20.42489,20.42489,417.1761315121,FALSE,75,95.42489,95.42489,-20.42489,95.42489,20.42489,48.75,26.25,29.904196,-9.479306,9.45296
0,25,32.37804,32.37804,1000,0.01,8884,-7.37804000000001,7.37804000000001,7.37804000000001,54.4354742416001,FALSE,75,67.62196,67.62196,7.37804,67.62196,7.37804,75,0,5.62183999999999,1.75620000000001,-3.59388999999999
1,25,43.46657,43.46657,1000,0.01,7904,-18.46657,18.46657,18.46657,341.0142075649,FALSE,75,56.53343,56.53343,18.46657,56.53343,18.46657,71.25,3.75,9.09074799999999,9.37582200000001,7.49464
2,25,63.59591,63.59591,1000,0.01,8952,-38.59591,38.59591,38.59591,1489.6442687281,FALSE,75,36.40409,36.40409,38.59591,36.40409,38.59591,67.5,7.5,12.559656,26.036254,27.62398
3,25,6.00056,6.00056,1000,0.01,6112,18.99944,18.99944,18.99944,360.9787203136,FALSE,75,93.99944,93.99944,-18.99944,93.99944,18.99944,63.75,11.25,16.028564,2.970876,8.02751
4,25,35.79286,35.79286,1000,0.01,8660,-10.79286,10.79286,10.79286,116.4858269796,FALSE,75,64.20714,64.20714,10.79286,64.20714,10.79286,60,15,19.497472,-8.704612,-0.179070000000003
5,25,26.65689,26.65689,1000,0.01,9336,-1.65689,1.65689,1.65689,2.7452844721,FALSE,75,73.34311,73.34311,1.65689,73.34311,1.65689,56.25,18.75,22.96638,-21.30949,-9.31504
6,25,41.74349,41.74349,1000,0.01,9084,-16.74349,16.74349,16.74349,280.3444573801,FALSE,75,58.25651,58.25651,16.74349,58.25651,16.74349,52.5,22.5,26.435288,-9.69179799999999,5.77156
7,25,25.05914,25.05914,1000,0.01,8476,-0.0591400000000029,0.0591400000000029,0.0591400000000029,0.00349753960000034,FALSE,75,74.94086,74.94086,0.0591399999999993,74.94086,0.0591399999999993,48.75,26.25,29.904196,-29.845056,-10.91279
0,25,32.17841,32.17841,1000,0.01,9148,-7.17841,7.17841,7.17841,51.5295701281,FALSE,75,67.82159,67.82159,7.17841,67.82159,7.17841,75,0,5.62183999999999,1.55657000000001,-3.79352
1,25,32.35098,32.35098,1000,0.01,9136,-7.35098,7.35098,7.35098,54.0369069604,FALSE,75,67.64902,67.64902,7.35097999999999,67.64902,7.35097999999999,71.25,3.75,9.09074799999999,-1.73976799999999,-3.62095
2,25,29.76041,29.76041,1000,0.01,9340,-4.76041,4.76041,4.76041,22.6615033681,FALSE,75,70.23959,70.23959,4.76040999999999,70.23959,4.76040999999999,67.5,7.5,12.559656,-7.799246,-6.21152
3,25,32.13058,32.13058,1000,0.01,9336,-7.13057999999999,7.13057999999999,7.13057999999999,50.8451711363999,FALSE,75,67.86942,67.86942,7.13057999999999,67.86942,7.13057999999999,63.75,11.25,16.028564,-8.897984,-3.84135000000001
4,25,27.6724,27.6724,1000,0.01,9340,-2.6724,2.6724,2.6724,7.14172176000002,FALSE,75,72.3276,72.3276,2.67240000000001,72.3276,2.67240000000001,60,15,19.497472,-16.825072,-8.29953
5,25,39.44877,39.44877,1000,0.01,7244,-14.44877,14.44877,14.44877,208.7669545129,FALSE,75,60.55123,60.55123,14.44877,60.55123,14.44877,56.25,18.75,22.96638,-8.51761,3.47684
6,25,25.08176,25.08176,1000,0.01,9132,-0.0817599999999956,0.0817599999999956,0.0817599999999956,0.00668469759999928,FALSE,75,74.91824,74.91824,0.0817600000000027,74.91824,0.0817600000000027,52.5,22.5,26.435288,-26.353528,-10.89017
7,25,28.31169,28.31169,1000,0.01,8256,-3.31169,3.31169,3.31169,10.9672906561,FALSE,75,71.68831,71.68831,3.31169,71.68831,3.31169,48.75,26.25,29.904196,-26.592506,-7.66024
0,25,28.18365,28.18365,1000,0.01,9144,-3.18365,3.18365,3.18365,10.1356273225,FALSE,75,71.81635,71.81635,3.18365,71.81635,3.18365,75,0,5.62183999999999,-2.43818999999999,-7.78828
1,25,20.87714,20.87714,1000,0.01,8236,4.12286,4.12286,4.12286,16.9979745796,FALSE,75,79.12286,79.12286,-4.12286,79.12286,4.12286,71.25,3.75,9.09074799999999,-4.96788799999999,-6.84907
2,25,37.68271,37.68271,1000,0.01,9416,-12.68271,12.68271,12.68271,160.8511329441,FALSE,75,62.31729,62.31729,12.68271,62.31729,12.68271,67.5,7.5,12.559656,0.123054000000003,1.71078
3,25,38.63763,38.63763,1000,0.01,9264,-13.63763,13.63763,13.63763,185.9849520169,FALSE,75,61.36237,61.36237,13.63763,61.36237,13.63763,63.75,11.25,16.028564,-2.39093399999999,2.6657
4,25,31.43175,31.43175,1000,0.01,8192,-6.43175,6.43175,6.43175,41.3674080625,FALSE,75,68.56825,68.56825,6.43174999999999,68.56825,6.43174999999999,60,15,19.497472,-13.065722,-4.54018
5,25,26.62626,26.62626,1000,0.01,7404,-1.62626,1.62626,1.62626,2.64472158760001,FALSE,75,73.37374,73.37374,1.62626,73.37374,1.62626,56.25,18.75,22.96638,-21.34012,-9.34567
6,25,48.30658,48.30658,1000,0.01,9272,-23.30658,23.30658,23.30658,543.1966712964,FALSE,75,51.69342,51.69342,23.30658,51.69342,23.30658,52.5,22.5,26.435288,-3.128708,12.33465
7,25,36.15165,36.15165,1000,0.01,9204,-11.15165,11.15165,11.15165,124.3592977225,FALSE,75,63.84835,63.84835,11.15165,63.84835,11.15165,48.75,26.25,29.904196,-18.752546,0.179720000000003
0,25,41.97979,41.97979,1000,0.01,8436,-16.97979,16.97979,16.97979,288.3132684441,FALSE,75,58.02021,58.02021,16.97979,58.02021,16.97979,75,0,5.62183999999999,11.35795,6.00786
1,25,32.55536,32.55536,1000,0.01,9376,-7.55536,7.55536,7.55536,57.0834647296,FALSE,75,67.44464,67.44464,7.55536000000001,67.44464,7.55536000000001,71.25,3.75,9.09074799999999,-1.53538799999999,-3.41657
2,25,25.76272,25.76272,1000,0.01,8152,-0.762720000000002,0.762720000000002,0.762720000000002,0.581741798400003,FALSE,75,74.23728,74.23728,0.762720000000002,74.23728,0.762720000000002,67.5,7.5,12.559656,-11.796936,-10.20921
3,25,4.67306,4.67306,1000,0.01,9240,20.32694,20.32694,20.32694,413.1844897636,FALSE,75,95.32694,95.32694,-20.32694,95.32694,20.32694,63.75,11.25,16.028564,4.298376,9.35501
4,25,46.86286,46.86286,1000,0.01,8788,-21.86286,21.86286,21.86286,477.9846473796,FALSE,75,53.13714,53.13714,21.86286,53.13714,21.86286,60,15,19.497472,2.365388,10.89093
5,25,30.26889,30.26889,1000,0.01,9172,-5.26889,5.26889,5.26889,27.7612018321,FALSE,75,69.73111,69.73111,5.26889,69.73111,5.26889,56.25,18.75,22.96638,-17.69749,-5.70304
6,25,29.13707,29.13707,1000,0.01,7056,-4.13707,4.13707,4.13707,17.1153481849,FALSE,75,70.86293,70.86293,4.13706999999999,70.86293,4.13706999999999,52.5,22.5,26.435288,-22.298218,-6.83486
7,25,29.08322,29.08322,1000,0.01,9212,-4.08322,4.08322,4.08322,16.6726855684,FALSE,75,70.91678,70.91678,4.08322,70.91678,4.08322,48.75,26.25,29.904196,-25.820976,-6.88871
0,25,37.65849,37.65849,1000,0.01,7804,-12.65849,12.65849,12.65849,160.2373690801,FALSE,75,62.34151,62.34151,12.65849,62.34151,12.65849,75,0,5.62183999999999,7.03665000000001,1.68656
1,25,49.79092,49.79092,1000,0.01,8708,-24.79092,24.79092,24.79092,614.5897144464,FALSE,75,50.20908,50.20908,24.79092,50.20908,24.79092,71.25,3.75,9.09074799999999,15.700172,13.81899
2,25,34.7128,34.7128,1000,0.01,7100,-9.7128,9.7128,9.7128,94.33848384,FALSE,75,65.2872,65.2872,9.7128,65.2872,9.7128,67.5,7.5,12.559656,-2.846856,-1.25913
3,25,38.38563,38.38563,1000,0.01,9096,-13.38563,13.38563,13.38563,179.1750904969,FALSE,75,61.61437,61.61437,13.38563,61.61437,13.38563,63.75,11.25,16.028564,-2.642934,2.4137
4,25,38.98998,38.98998,1000,0.01,8080,-13.98998,13.98998,13.98998,195.7195404004,FALSE,75,61.01002,61.01002,13.98998,61.01002,13.98998,60,15,19.497472,-5.50749199999999,3.01805
5,25,27.48084,27.48084,1000,0.01,9180,-2.48084,2.48084,2.48084,6.1545671056,FALSE,75,72.51916,72.51916,2.48084,72.51916,2.48084,56.25,18.75,22.96638,-20.48554,-8.49109
6,25,32.57856,32.57856,1000,0.01,7364,-7.57856,7.57856,7.57856,57.4345716736,FALSE,75,67.42144,67.42144,7.57856000000001,67.42144,7.57856000000001,52.5,22.5,26.435288,-18.856728,-3.39337
7,25,34.36294,34.36294,1000,0.01,6720,-9.36293999999999,9.36293999999999,9.36293999999999,87.6646454435999,FALSE,75,65.63706,65.63706,9.36293999999999,65.63706,9.36293999999999,48.75,26.25,29.904196,-20.541256,-1.60899000000001
0,25,21.4921,21.4921,1000,0.01,7100,3.5079,3.5079,3.5079,12.30536241,FALSE,75,78.5079,78.5079,-3.50790000000001,78.5079,3.50790000000001,75,0,5.62183999999999,-2.11393999999999,-7.46403
1,25,5.07475,5.07475,1000,0.01,8132,19.92525,19.92525,19.92525,397.0155875625,FALSE,75,94.92525,94.92525,-19.92525,94.92525,19.92525,71.25,3.75,9.09074799999999,10.834502,8.95332
2,25,40.69252,40.69252,1000,0.01,7132,-15.69252,15.69252,15.69252,246.2551839504,FALSE,75,59.30748,59.30748,15.69252,59.30748,15.69252,67.5,7.5,12.559656,3.132864,4.72059
3,25,27.04086,27.04086,1000,0.01,8940,-2.04086,2.04086,2.04086,4.16510953959999,FALSE,75,72.95914,72.95914,2.04086,72.95914,2.04086,63.75,11.25,16.028564,-13.987704,-8.93107
4,25,20.93482,20.93482,1000,0.01,9092,4.06518,4.06518,4.06518,16.5256884324,FALSE,75,79.06518,79.06518,-4.06518,79.06518,4.06518,60,15,19.497472,-15.432292,-6.90675
5,25,31.04883,31.04883,1000,0.01,8208,-6.04883,6.04883,6.04883,36.5883443689,FALSE,75,68.95117,68.95117,6.04883,68.95117,6.04883,56.25,18.75,22.96638,-16.91755,-4.9231
6,25,26.59842,26.59842,1000,0.01,8944,-1.59842,1.59842,1.59842,2.5549464964,FALSE,75,73.40158,73.40158,1.59842,73.40158,1.59842,52.5,22.5,26.435288,-24.836868,-9.37351
7,25,3.71772,3.71772,1000,0.01,8572,21.28228,21.28228,21.28228,452.9354419984,FALSE,75,96.28228,96.28228,-21.28228,96.28228,21.28228,48.75,26.25,29.904196,-8.621916,10.31035
0,25,36.98902,36.98902,1000,0.01,5032,-11.98902,11.98902,11.98902,143.7366005604,FALSE,75,63.01098,63.01098,11.98902,63.01098,11.98902,75,0,5.62183999999999,6.36718000000001,1.01709
1,25,36.53972,36.53972,1000,0.01,9152,-11.53972,11.53972,11.53972,133.1651376784,FALSE,75,63.46028,63.46028,11.53972,63.46028,11.53972,71.25,3.75,9.09074799999999,2.448972,0.567789999999995
2,25,34.78832,34.78832,1000,0.01,7988,-9.78832,9.78832,9.78832,95.8112084224,FALSE,75,65.21168,65.21168,9.78832,65.21168,9.78832,67.5,7.5,12.559656,-2.771336,-1.18361
3,25,32.79663,32.79663,1000,0.01,8940,-7.79663,7.79663,7.79663,60.7874393569,FALSE,75,67.20337,67.20337,7.79662999999999,67.20337,7.79662999999999,63.75,11.25,16.028564,-8.231934,-3.1753
4,25,4.15898,4.15898,1000,0.01,9240,20.84102,20.84102,20.84102,434.3481146404,FALSE,75,95.84102,95.84102,-20.84102,95.84102,20.84102,60,15,19.497472,1.34354800000001,9.86909
5,25,4.97325,4.97325,1000,0.01,5488,20.02675,20.02675,20.02675,401.0707155625,FALSE,75,95.02675,95.02675,-20.02675,95.02675,20.02675,56.25,18.75,22.96638,-2.93962999999999,9.05482
6,25,35.887,35.887,1000,0.01,7732,-10.887,10.887,10.887,118.526769,FALSE,75,64.113,64.113,10.887,64.113,10.887,52.5,22.5,26.435288,-15.548288,-0.0849299999999999
7,25,4.38374,4.38374,1000,0.01,8172,20.61626,20.61626,20.61626,425.0301763876,FALSE,75,95.61626,95.61626,-20.61626,95.61626,20.61626,48.75,26.25,29.904196,-9.287936,9.64433
0,25,30.62184,30.62184,1000,0.01,6760,-5.62184,5.62184,5.62184,31.6050849856,FALSE,75,69.37816,69.37816,5.62183999999999,69.37816,5.62183999999999,75,0,5.62183999999999,7.105427357601e-15,-5.35009
1,25,34.29539,34.29539,1000,0.01,9264,-9.29539,9.29539,9.29539,86.4042752520999,FALSE,75,65.70461,65.70461,9.29539,65.70461,9.29539,71.25,3.75,9.09074799999999,0.204642000000007,-1.67654
2,25,35.28821,35.28821,1000,0.01,8872,-10.28821,10.28821,10.28821,105.8472650041,FALSE,75,64.71179,64.71179,10.28821,64.71179,10.28821,67.5,7.5,12.559656,-2.271446,-0.683720000000001
3,25,29.46898,29.46898,1000,0.01,9260,-4.46898,4.46898,4.46898,19.9717822404,FALSE,75,70.53102,70.53102,4.46898,70.53102,4.46898,63.75,11.25,16.028564,-11.559584,-6.50295
4,25,31.98084,31.98084,1000,0.01,9252,-6.98084,6.98084,6.98084,48.7321271056,FALSE,75,68.01916,68.01916,6.98084,68.01916,6.98084,60,15,19.497472,-12.516632,-3.99109
5,25,36.05068,36.05068,1000,0.01,9188,-11.05068,11.05068,11.05068,122.1175284624,FALSE,75,63.94932,63.94932,11.05068,63.94932,11.05068,56.25,18.75,22.96638,-11.9157,0.0787499999999994
6,25,34.61553,34.61553,1000,0.01,8732,-9.61553,9.61553,9.61553,92.4584171809,FALSE,75,65.38447,65.38447,9.61553000000001,65.38447,9.61553000000001,52.5,22.5,26.435288,-16.819758,-1.3564
7,25,36.34188,36.34188,1000,0.01,7880,-11.34188,11.34188,11.34188,128.6382419344,FALSE,75,63.65812,63.65812,11.34188,63.65812,11.34188,48.75,26.25,29.904196,-18.562316,0.369949999999996
0,25,34.85663,34.85663,1000,0.01,8076,-9.85663,9.85663,9.85663,97.1531549569001,FALSE,75,65.14337,65.14337,9.85663,65.14337,9.85663,75,0,5.62183999999999,4.23479000000001,-1.1153
1,25,31.17865,31.17865,1000,0.01,8980,-6.17865,6.17865,6.17865,38.1757158225,FALSE,75,68.82135,68.82135,6.17865,68.82135,6.17865,71.25,3.75,9.09074799999999,-2.91209799999999,-4.79328
2,25,31.48989,31.48989,1000,0.01,9132,-6.48989,6.48989,6.48989,42.1186722121,FALSE,75,68.51011,68.51011,6.48989,68.51011,6.48989,67.5,7.5,12.559656,-6.069766,-4.48204
3,25,34.20576,34.20576,1000,0.01,8984,-9.20576000000001,9.20576000000001,9.20576000000001,84.7460171776001,FALSE,75,65.79424,65.79424,9.20576,65.79424,9.20576,63.75,11.25,16.028564,-6.82280399999999,-1.76617
4,25,40.01849,40.01849,1000,0.01,8900,-15.01849,15.01849,15.01849,225.5550418801,FALSE,75,59.98151,59.98151,15.01849,59.98151,15.01849,60,15,19.497472,-4.47898199999999,4.04656
5,25,5.95823,5.95823,1000,0.01,9280,19.04177,19.04177,19.04177,362.5890047329,FALSE,75,94.04177,94.04177,-19.04177,94.04177,19.04177,56.25,18.75,22.96638,-3.92460999999999,8.06984
6,25,46.85364,46.85364,1000,0.01,8304,-21.85364,21.85364,21.85364,477.5815812496,FALSE,75,53.14636,53.14636,21.85364,53.14636,21.85364,52.5,22.5,26.435288,-4.58164799999999,10.88171
7,25,29.72464,29.72464,1000,0.01,8332,-4.72464,4.72464,4.72464,22.3222231296,FALSE,75,70.27536,70.27536,4.72463999999999,70.27536,4.72463999999999,48.75,26.25,29.904196,-25.179556,-6.24729
0,25,40.10043,40.10043,1000,0.01,5924,-15.10043,15.10043,15.10043,228.0229861849,FALSE,75,59.89957,59.89957,15.10043,59.89957,15.10043,75,0,5.62183999999999,9.47859,4.1285
1,25,5.53907,5.53907,1000,0.01,9172,19.46093,19.46093,19.46093,378.7277964649,FALSE,75,94.46093,94.46093,-19.46093,94.46093,19.46093,71.25,3.75,9.09074799999999,10.370182,8.489
2,25,36.87361,36.87361,1000,0.01,8300,-11.87361,11.87361,11.87361,140.9826144321,FALSE,75,63.12639,63.12639,11.87361,63.12639,11.87361,67.5,7.5,12.559656,-0.686045999999997,0.901679999999999
3,25,37.62144,37.62144,1000,0.01,8948,-12.62144,12.62144,12.62144,159.3007476736,FALSE,75,62.37856,62.37856,12.62144,62.37856,12.62144,63.75,11.25,16.028564,-3.407124,1.64951
4,25,35.53601,35.53601,1000,0.01,8776,-10.53601,10.53601,10.53601,111.0075067201,FALSE,75,64.46399,64.46399,10.53601,64.46399,10.53601,60,15,19.497472,-8.96146199999999,-0.435919999999996
5,25,32.36074,32.36074,1000,0.01,9152,-7.36074,7.36074,7.36074,54.1804933476,FALSE,75,67.63926,67.63926,7.36073999999999,67.63926,7.36073999999999,56.25,18.75,22.96638,-15.60564,-3.61119
6,25,37.94326,37.94326,1000,0.01,9380,-12.94326,12.94326,12.94326,167.5279794276,FALSE,75,62.05674,62.05674,12.94326,62.05674,12.94326,52.5,22.5,26.435288,-13.492028,1.97133
7,25,41.98659,41.98659,1000,0.01,8860,-16.98659,16.98659,16.98659,288.5442398281,FALSE,75,58.01341,58.01341,16.98659,58.01341,16.98659,48.75,26.25,29.904196,-12.917606,6.01466
0,25,39.47572,39.47572,1000,0.01,9576,-14.47572,14.47572,14.47572,209.5464695184,FALSE,75,60.52428,60.52428,14.47572,60.52428,14.47572,75,0,5.62183999999999,8.85388,3.50379
1,25,21.60288,21.60288,1000,0.01,7868,3.39712,3.39712,3.39712,11.5404242944,FALSE,75,78.39712,78.39712,-3.39712,78.39712,3.39712,71.25,3.75,9.09074799999999,-5.69362799999999,-7.57481
2,25,42.95701,42.95701,1000,0.01,7648,-17.95701,17.95701,17.95701,322.4542081401,FALSE,75,57.04299,57.04299,17.95701,57.04299,17.95701,67.5,7.5,12.559656,5.39735400000001,6.98508
3,25,44.2329,44.2329,1000,0.01,9264,-19.2329,19.2329,19.2329,369.90444241,FALSE,75,55.7671,55.7671,19.2329,55.7671,19.2329,63.75,11.25,16.028564,3.204336,8.26097
4,25,27.19404,27.19404,1000,0.01,7608,-2.19404,2.19404,2.19404,4.81381152160001,FALSE,75,72.80596,72.80596,2.19404,72.80596,2.19404,60,15,19.497472,-17.303432,-8.77789
5,25,38.4033,38.4033,1000,0.01,7492,-13.4033,13.4033,13.4033,179.64845089,FALSE,75,61.5967,61.5967,13.4033,61.5967,13.4033,56.25,18.75,22.96638,-9.56307999999999,2.43137
6,25,42.06055,42.06055,1000,0.01,8792,-17.06055,17.06055,17.06055,291.0623663025,FALSE,75,57.93945,57.93945,17.06055,57.93945,17.06055,52.5,22.5,26.435288,-9.37473799999999,6.08862
7,25,21.73471,21.73471,1000,0.01,9212,3.26529,3.26529,3.26529,10.6621187841,FALSE,75,78.26529,78.26529,-3.26528999999999,78.26529,3.26528999999999,48.75,26.25,29.904196,-26.638906,-7.70664
0,25,28.06195,28.06195,1000,0.01,9192,-3.06195,3.06195,3.06195,9.37553780250002,FALSE,75,71.93805,71.93805,3.06195,71.93805,3.06195,75,0,5.62183999999999,-2.55988999999999,-7.90998
1,25,27.5559,27.5559,1000,0.01,8768,-2.5559,2.5559,2.5559,6.53262481000001,FALSE,75,72.4441,72.4441,2.55590000000001,72.4441,2.55590000000001,71.25,3.75,9.09074799999999,-6.53484799999999,-8.41603
2,25,46.74311,46.74311,1000,0.01,6292,-21.74311,21.74311,21.74311,472.7628324721,FALSE,75,53.25689,53.25689,21.74311,53.25689,21.74311,67.5,7.5,12.559656,9.183454,10.77118
3,25,35.64124,35.64124,1000,0.01,8524,-10.64124,10.64124,10.64124,113.2359887376,FALSE,75,64.35876,64.35876,10.64124,64.35876,10.64124,63.75,11.25,16.028564,-5.38732399999999,-0.330689999999997
4,25,30.83343,30.83343,1000,0.01,8128,-5.83343,5.83343,5.83343,34.0289055649,FALSE,75,69.16657,69.16657,5.83342999999999,69.16657,5.83342999999999,60,15,19.497472,-13.664042,-5.1385
5,25,31.19914,31.19914,1000,0.01,8104,-6.19914,6.19914,6.19914,38.4293367396,FALSE,75,68.80086,68.80086,6.19914,68.80086,6.19914,56.25,18.75,22.96638,-16.76724,-4.77279
6,25,24.97768,24.97768,1000,0.01,8516,0.0223200000000006,0.0223200000000006,0.0223200000000006,0.000498182400000025,FALSE,75,75.02232,75.02232,-0.0223200000000077,75.02232,0.0223200000000077,52.5,22.5,26.435288,-26.412968,-10.94961
7,25,35.866,35.866,1000,0.01,5996,-10.866,10.866,10.866,118.069956,FALSE,75,64.134,64.134,10.866,64.134,10.866,48.75,26.25,29.904196,-19.038196,-0.105930000000001
0,25,31.99897,31.99897,1000,0.01,9212,-6.99897,6.99897,6.99897,48.9855810609,FALSE,75,68.00103,68.00103,6.99897,68.00103,6.99897,75,0,5.62183999999999,1.37713000000001,-3.97296
1,25,33.18493,33.18493,1000,0.01,8960,-8.18493,8.18493,8.18493,66.9930791049,FALSE,75,66.81507,66.81507,8.18493000000001,66.81507,8.18493000000001,71.25,3.75,9.09074799999999,-0.905817999999989,-2.787
2,25,41.5811,41.5811,1000,0.01,5968,-16.5811,16.5811,16.5811,274.93287721,FALSE,75,58.4189,58.4189,16.5811,58.4189,16.5811,67.5,7.5,12.559656,4.021444,5.60917
3,25,54.64765,54.64765,1000,0.01,5656,-29.64765,29.64765,29.64765,878.9831505225,FALSE,75,45.35235,45.35235,29.64765,45.35235,29.64765,63.75,11.25,16.028564,13.619086,18.67572
4,25,42.19426,42.19426,1000,0.01,5484,-17.19426,17.19426,17.19426,295.6425769476,FALSE,75,57.80574,57.80574,17.19426,57.80574,17.19426,60,15,19.497472,-2.30321199999999,6.22233
5,25,33.8668,33.8668,1000,0.01,9044,-8.8668,8.8668,8.8668,78.6201422400001,FALSE,75,66.1332,66.1332,8.86680000000001,66.1332,8.86680000000001,56.25,18.75,22.96638,-14.09958,-2.10513
6,25,27.43242,27.43242,1000,0.01,7660,-2.43242,2.43242,2.43242,5.9166670564,FALSE,75,72.56758,72.56758,2.43242000000001,72.56758,2.43242000000001,52.5,22.5,26.435288,-24.002868,-8.53951
7,25,36.22646,36.22646,1000,0.01,8944,-11.22646,11.22646,11.22646,126.0334041316,FALSE,75,63.77354,63.77354,11.22646,63.77354,11.22646,48.75,26.25,29.904196,-18.677736,0.254529999999995
0,25,47.20871,47.20871,1000,0.01,7584,-22.20871,22.20871,22.20871,493.2267998641,FALSE,75,52.79129,52.79129,22.20871,52.79129,22.20871,75,0,5.62183999999999,16.58687,11.23678
1,25,53.75703,53.75703,1000,0.01,8888,-28.75703,28.75703,28.75703,826.9667744209,FALSE,75,46.24297,46.24297,28.75703,46.24297,28.75703,71.25,3.75,9.09074799999999,19.666282,17.7851
2,25,51.09043,51.09043,1000,0.01,8372,-26.09043,26.09043,26.09043,680.7105375849,FALSE,75,48.90957,48.90957,26.09043,48.90957,26.09043,67.5,7.5,12.559656,13.530774,15.1185
3,25,4.16908,4.16908,1000,0.01,8772,20.83092,20.83092,20.83092,433.9272280464,FALSE,75,95.83092,95.83092,-20.83092,95.83092,20.83092,63.75,11.25,16.028564,4.802356,9.85899
4,25,33.47822,33.47822,1000,0.01,7504,-8.47822,8.47822,8.47822,71.8802143684,FALSE,75,66.52178,66.52178,8.47821999999999,66.52178,8.47821999999999,60,15,19.497472,-11.019252,-2.49371
5,25,35.92171,35.92171,1000,0.01,8960,-10.92171,10.92171,10.92171,119.2837493241,FALSE,75,64.07829,64.07829,10.92171,64.07829,10.92171,56.25,18.75,22.96638,-12.04467,-0.0502199999999959
6,25,22.53199,22.53199,1000,0.01,8412,2.46801,2.46801,2.46801,6.0910733601,FALSE,75,77.46801,77.46801,-2.46800999999999,77.46801,2.46800999999999,52.5,22.5,26.435288,-23.967278,-8.50392
7,25,37.95619,37.95619,1000,0.01,8736,-12.95619,12.95619,12.95619,167.8628593161,FALSE,75,62.04381,62.04381,12.95619,62.04381,12.95619,48.75,26.25,29.904196,-16.948006,1.98426
0,25,4.27558,4.27558,1000,0.01,7448,20.72442,20.72442,20.72442,429.5015843364,FALSE,75,95.72442,95.72442,-20.72442,95.72442,20.72442,75,0,5.62183999999999,15.10258,9.75249
1,25,26.82034,26.82034,1000,0.01,6788,-1.82034,1.82034,1.82034,3.31363771559999,FALSE,75,73.17966,73.17966,1.82034,73.17966,1.82034,71.25,3.75,9.09074799999999,-7.27040799999999,-9.15159
2,25,4.09478,4.09478,1000,0.01,8964,20.90522,20.90522,20.90522,437.0282232484,FALSE,75,95.90522,95.90522,-20.90522,95.90522,20.90522,67.5,7.5,12.559656,8.345564,9.93329
3,25,30.41277,30.41277,1000,0.01,8268,-5.41277,5.41277,5.41277,29.2980790729,FALSE,75,69.58723,69.58723,5.41276999999999,69.58723,5.41276999999999,63.75,11.25,16.028564,-10.615794,-5.55916
4,25,37.96566,37.96566,1000,0.01,8136,-12.96566,12.96566,12.96566,168.1083392356,FALSE,75,62.03434,62.03434,12.96566,62.03434,12.96566,60,15,19.497472,-6.531812,1.99373
5,25,36.57587,36.57587,1000,0.01,8816,-11.57587,11.57587,11.57587,134.0007662569,FALSE,75,63.42413,63.42413,11.57587,63.42413,11.57587,56.25,18.75,22.96638,-11.39051,0.603940000000001
6,25,36.69883,36.69883,1000,0.01,6372,-11.69883,11.69883,11.69883,136.8626233689,FALSE,75,63.30117,63.30117,11.69883,63.30117,11.69883,52.5,22.5,26.435288,-14.736458,0.726900000000001
7,25,47.0931,47.0931,1000,0.01,8016,-22.0931,22.0931,22.0931,488.10506761,FALSE,75,52.9069,52.9069,22.0931,52.9069,22.0931,48.75,26.25,29.904196,-7.811096,11.12117
0,25,30.02413,30.02413,1000,0.01,9340,-5.02413,5.02413,5.02413,25.2418822569,FALSE,75,69.97587,69.97587,5.02413,69.97587,5.02413,75,0,5.62183999999999,-0.597709999999992,-5.9478
1,25,41.55438,41.55438,1000,0.01,9372,-16.55438,16.55438,16.55438,274.0474971844,FALSE,75,58.44562,58.44562,16.55438,58.44562,16.55438,71.25,3.75,9.09074799999999,7.46363200000001,5.58245
